target,drug,cellline,sigid,concentration,gene,expression_value
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000215570,-0.19183290004730225
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000210444,-0.6637528538703918
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000332887,0.453731119632721
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359609,0.3845738172531128
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000331103,0.5701580047607422
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000229314,-3.51880145072937
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000265881,0.16108360886573792
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356263,1.175058126449585
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000193322,0.6580218076705933
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000405424,-0.660218358039856
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000284690,0.3514762818813324
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000297990,-0.09021444618701936
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000247866,-0.17134873569011688
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000258383,-0.21599522233009336
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000239891,-0.2744740843772888
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296137,0.9845814704895021
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000250896,-0.5350716114044191
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000301995,-0.30997249484062195
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359070,-1.2274457216262815
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000380880,0.05236971378326416
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000349955,-0.38489478826522827
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000269373,-0.5229688286781311
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264605,0.4871881306171417
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000380157,0.5212006568908691
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000257262,-0.6353646516799927
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000338990,0.4798744916915894
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000253727,0.02642938494682312
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000313422,-0.12143824994564055
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262288,1.012171983718872
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000258530,-0.3704538643360138
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000254770,0.9257097840309144
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000267103,0.015541672706604004
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000351407,-0.17999623715877533
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000358120,-0.2545132637023926
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000318914,-0.5121486186981201
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000270517,-0.6182444095611572
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000184266,-0.7306696772575378
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262302,-0.8738344311714172
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000360689,0.5684043765068054
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356849,0.8117581605911255
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296557,0.9378657341003418
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000389087,0.4320595860481262
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000363773,0.3934604525566101
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000234179,0.7306760549545288
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000381634,0.2288122922182083
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354040,-0.21899482607841486
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000163416,-0.3286345601081848
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000305899,0.3790581226348877
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000325594,-0.6525835394859314
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000401177,-0.19246119260787964
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000332668,-0.6557451486587524
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264198,-0.4945363104343414
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000385610,0.044656366109848016
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000358413,0.4352278113365173
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000355279,0.15164059400558472
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000338706,1.1665259599685671
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000367276,0.6471614241600037
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000271764,-0.40886443853378296
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000385432,-0.4480332732200623
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000348489,-0.4346550703048706
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264883,-0.0025300160050392147
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000259253,0.6831210255622864
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000339086,-0.8384354114532471
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000352928,0.07360218465328218
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000250244,0.14609746634960175
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000320623,-0.277317613363266
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000398106,-0.0981900840997696
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357748,-0.6966009140014648
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000364965,1.1627135276794434
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000361475,0.017584562301635742
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000442057,-1.3163120746612549
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000448182,0.1215006560087204
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000339845,0.5634390115737915
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354525,-1.1549354791641235
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000325421,0.7241029739379883
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000370419,0.1974674016237259
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000379503,1.7069296836853027
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000321617,0.19696973264217374
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000345580,-0.5209758877754211
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000324729,0.30780452489852905
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000251241,-0.17203205823898315
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000358158,-0.532220721244812
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000308717,-0.04835203289985657
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000363616,0.2540188729763031
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000011691,0.7374753355979919
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296424,0.14894258975982666
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000273480,0.026905488222837448
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362300,-0.18639211356639865
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000434724,-0.4781475961208344
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000348565,-0.3513617515563965
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000318075,0.014562308788299559
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357288,-0.8916832804679871
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000287878,-2.0012979507446294
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000270357,-0.7900435924530029
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296220,0.05299507081508637
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000390158,0.1104280650615692
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000258955,0.3034166693687439
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000326550,-0.5039758682250977
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000263881,-0.056835807859897614
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000470123,0.5528083443641663
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000265000,1.0379903316497805
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000217372,-0.5598793029785156
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000378588,0.29211193323135376
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000384625,-0.6525930166244507
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000351789,-1.1239885091781616
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000248600,0.6618359088897705
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000348429,0.0985269844532013
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000326841,0.4069869518280029
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000266070,0.8811127543449402
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000368516,-0.4126132130622864
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000215730,-0.5067335963249207
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000300452,-0.4277831614017487
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000379394,0.321460634469986
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000328426,-0.14051666855812073
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000361813,0.945583164691925
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000158771,0.4073602557182312
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000295899,-0.4025270342826843
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356989,-0.00015524029731750488
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000289921,-0.830752968788147
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000251757,0.5229983925819397
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000431040,-0.43101611733436573
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000313454,-0.16507017612457275
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000361642,0.41439637541770935
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000340427,1.301563024520874
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000263956,-0.8279181718826294
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000413929,-1.0479153394699097
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000393762,0.18741348385810846
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000352645,0.3106170892715454
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000311429,0.0531306117773056
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000230056,0.09787274152040483
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000370984,-0.025117695331573486
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000258646,0.1220126524567604
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000319308,-0.9316821098327636
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000301021,0.4424543082714081
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000363524,-1.0537134408950806
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000438455,0.046779319643974304
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000271732,0.3502410054206848
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000366997,-1.0894298553466797
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000313140,0.0077939778566360465
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000355086,1.231277346611023
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000372445,0.2371613681316376
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000289865,-0.11138376593589784
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000326737,0.0738382637500763
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359939,-1.0300165414810178
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362574,0.9849445819854736
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000343966,-0.7275434136390686
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000268711,0.082672119140625
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000378152,-0.22126075625419614
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261250,1.4345334768295288
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000303575,-0.8393312692642212
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000351664,0.6117696762084961
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000418693,-0.5665529370307922
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000381010,-0.4048239290714264
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000439918,0.8539547324180603
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000307863,-0.1077524721622467
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000206474,0.3999508023262024
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000311847,-0.7719722986221313
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000334808,0.6636978387832642
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000252603,-1.386108636856079
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000358105,-0.7265837788581848
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000358170,-0.6669867038726807
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000421380,-0.3835924863815308
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000316905,0.3530687093734741
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000380336,0.6107649803161621
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000188312,0.4001758694648743
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261517,1.3636260032653809
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000385021,0.5772480368614197
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000424328,0.1458638608455658
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000337226,0.7502276301383972
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000228928,-0.7358971834182739
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000294740,-0.2055462896823883
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000338457,0.4937537908554077
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000449795,-0.9309382438659668
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000343709,1.0128902196884155
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000274849,0.20705801248550412
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000355955,-1.357728362083435
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000257245,-0.15265527367591858
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000366179,-0.5133419036865234
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000330918,-0.2208084762096405
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000399718,0.5432102084159851
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000397566,1.060328722000122
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000325634,-0.988056778907776
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000345892,-0.5567015409469604
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000327650,-1.339536428451538
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000395650,0.3225213885307312
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000444565,-0.28174832463264465
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000216264,-0.4614749550819397
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000267229,0.5116982460021973
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000272322,-0.6622216701507568
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000376822,0.19699406623840326
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000374552,-0.2663542032241821
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000349929,-0.2443956285715103
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000258428,-0.3615235090255737
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000397644,-0.6220560073852539
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000339122,-0.2697977125644684
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000265651,0.7625609040260315
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000324842,-0.2065412700176239
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000368523,-0.006788589060306549
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000265195,-1.1006982326507568
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296135,0.13815435767173767
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000237380,-0.9473189711570741
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000274458,0.15070176124572754
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000265594,0.17168547213077545
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000306123,-0.6305794715881348
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000360329,-0.18826672434806824
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000233078,0.04923735558986664
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000333813,0.6895568370819092
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362352,1.403309345245361
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000305654,-0.39497849345207214
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000219400,-0.12364649772644044
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000266069,-0.3690735399723053
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264689,-0.03952091932296753
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000014930,1.0122089385986328
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296129,0.11086538434028624
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000349823,-0.6161092519760132
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000240617,1.021453619003296
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000363205,0.1740913689136505
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264709,-0.4018332958221436
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000282570,0.2777590751647949
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356599,0.6442861557006836
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000297440,0.30393075942993164
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000442770,-0.037935584783554084
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359688,-0.03823128342628479
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000307853,1.2032972574234009
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000422473,0.008173160254955292
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000221543,-0.6944508552551271
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000325919,0.5019834041595459
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000300177,-0.17708753049373627
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000320658,-0.6989573836326599
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000317469,0.3675748109817505
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000274311,0.3260563611984253
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000252599,0.7360290884971619
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000301738,3.544935464859009
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000252136,0.005958311259746552
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000361302,-0.6788132190704346
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000337313,0.2402656674385071
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000255305,0.11234667897224426
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000353249,0.13779358565807345
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000221233,-0.10753785073757173
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000429986,-0.25028136372566223
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264020,0.10829149186611177
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000313318,0.3014720678329468
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000307023,0.02810743451118469
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000386284,-0.6041169762611389
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000353575,0.6094180345535278
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000391067,1.2431591749191284
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000341657,0.9677267670631408
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000215742,-0.6356890201568604
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000372482,0.0723995566368103
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000266077,-0.9598013758659364
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000337393,0.3026450872421265
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000313350,-0.9049252867698668
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000379042,0.6364279985427856
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000377867,0.33169811964035034
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000341071,0.04584430903196335
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000379065,-0.40437570214271545
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000344307,0.9492700695991516
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262144,-0.6676828861236572
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000322716,-0.6166666150093079
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000257696,0.30304357409477234
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000225573,-0.17485864460468292
